#
# Sat ID  	Host ID   	Sat PID   	Sat UpID  
#
10069121  	10065172  	10069164  	10069164  
10069409  	10065172  	-1        	-1        
10069468  	10065172  	-1        	-1        
10133810  	10065172  	-1        	-1        
10133812  	10065172  	-1        	-1        
10134006  	10065172  	-1        	-1        
17479523  	17475198  	-1        	-1        
17475264  	17475198  	-1        	-1        
17475789  	17475198  	-1        	-1        
17475256  	17475198  	-1        	-1        
17475073  	17475198  	-1        	-1        
17475776  	17475198  	-1        	-1        
17475142  	17475198  	-1        	-1        
17477977  	17475198  	-1        	-1        
17475137  	17475198  	-1        	-1        
17475773  	17475198  	-1        	-1        
17477999  	17475198  	-1        	-1        
17477998  	17475198  	-1        	-1        
17475390  	17475198  	-1        	-1        
7725765   	7733524   	-1        	-1        
7723498   	7733524   	7726829   	7726829   
7733517   	7733524   	-1        	-1        
7725364   	7733524   	7726829   	7726829   
7726344   	7733524   	-1        	-1        
7796526   	7733524   	-1        	-1        
7797583   	7733524   	-1        	-1        
7733397   	7733524   	-1        	-1        
7733518   	7733524   	7733517   	7733517   
7733389   	7733524   	-1        	-1        
7723115   	7733524   	7726829   	7726829   
7733309   	7733524   	-1        	-1        
7733437   	7733524   	-1        	-1        
7733499   	7733524   	-1        	-1        
7796527   	7733524   	-1        	-1        
7733548   	7733524   	-1        	-1        
7724019   	7733524   	7723498   	7726829   
7753588   	7733524   	-1        	-1        
7733509   	7733524   	-1        	-1        
7722663   	7733524   	7726829   	7726829   
7797599   	7733524   	-1        	-1        
7726342   	7733524   	-1        	-1        
7733420   	7733524   	7733517   	7733517   
7796772   	7733524   	-1        	-1        
7733427   	7733524   	-1        	-1        
7797499   	7733524   	-1        	-1        
7726514   	7733524   	7726829   	7726829   
7796828   	7733524   	-1        	-1        
7724198   	7733524   	-1        	-1        
7725372   	7733524   	-1        	-1        
7723855   	7733524   	7726829   	7726829   
7725999   	7733524   	7725364   	7726829   
7723851   	7733524   	7726829   	7726829   
7723497   	7733524   	7723498   	7726829   
7733406   	7733524   	-1        	-1        
7725373   	7733524   	7726829   	7726829   
7733312   	7733524   	-1        	-1        
12769751  	12776558  	12769635  	12769635  
12773334  	12776558  	-1        	-1        
12776083  	12776558  	-1        	-1        
12776173  	12776558  	-1        	-1        
12776214  	12776558  	-1        	-1        
12776282  	12776558  	-1        	-1        
12776313  	12776558  	-1        	-1        
12776543  	12776558  	12769635  	12769635  
12776582  	12776558  	-1        	-1        
12776647  	12776558  	-1        	-1        
12776672  	12776558  	12769635  	12769635  
12776673  	12776558  	12769635  	12769635  
12776864  	12776558  	12769635  	12769635  
12776870  	12776558  	12769635  	12769635  
12777070  	12776558  	-1        	-1        
12777114  	12776558  	12769635  	12769635  
12778456  	12776558  	-1        	-1        
12778470  	12776558  	-1        	-1        
12778547  	12776558  	-1        	-1        
12778551  	12776558  	-1        	-1        
12778589  	12776558  	-1        	-1        
12778643  	12776558  	-1        	-1        
12778644  	12776558  	-1        	-1        
12778648  	12776558  	-1        	-1        
12778654  	12776558  	-1        	-1        
12818066  	12776558  	-1        	-1        
12818069  	12776558  	-1        	-1        
12819998  	12776558  	-1        	-1        
12787701  	12787799  	-1        	-1        
12787719  	12787799  	-1        	-1        
12787748  	12787799  	-1        	-1        
12858720  	12787799  	-1        	-1        
12859101  	12787799  	-1        	-1        
12859103  	12787799  	-1        	-1        
12859110  	12787799  	-1        	-1        
12790331  	12790590  	-1        	-1        
12790348  	12790590  	-1        	-1        
12790358  	12790590  	-1        	-1        
12790551  	12790590  	-1        	-1        
12814647  	12790590  	-1        	-1        
12815606  	12790590  	-1        	-1        
12815666  	12790590  	-1        	-1        
12815940  	12790590  	-1        	-1        
12791440  	12791807  	-1        	-1        
12791454  	12791807  	-1        	-1        
12791476  	12791807  	12791514  	12791514  
12791514  	12791807  	-1        	-1        
12791550  	12791807  	-1        	-1        
12791555  	12791807  	-1        	-1        
12791568  	12791807  	-1        	-1        
12791580  	12791807  	-1        	-1        
12791607  	12791807  	-1        	-1        
12791612  	12791807  	-1        	-1        
12791618  	12791807  	-1        	-1        
12791686  	12791807  	-1        	-1        
12791759  	12791807  	-1        	-1        
12791799  	12791807  	-1        	-1        
12854927  	12791807  	-1        	-1        
12854976  	12791807  	12855002  	12855002  
12854990  	12791807  	-1        	-1        
20831403  	20836695  	-1        	-1        
20831817  	20836695  	-1        	-1        
20831818  	20836695  	-1        	-1        
20833009  	20836695  	-1        	-1        
20833057  	20836695  	20833397  	20833397  
20833139  	20836695  	-1        	-1        
20833150  	20836695  	20831818  	20831818  
20833719  	20836695  	-1        	-1        
20834008  	20836695  	-1        	-1        
20834426  	20836695  	-1        	-1        
20834764  	20836695  	-1        	-1        
20835261  	20836695  	20833397  	20833397  
20835339  	20836695  	-1        	-1        
20835523  	20836695  	-1        	-1        
20835592  	20836695  	-1        	-1        
20835821  	20836695  	-1        	-1        
20835915  	20836695  	20833397  	20833397  
20836085  	20836695  	-1        	-1        
20836091  	20836695  	-1        	-1        
20836361  	20836695  	-1        	-1        
20836363  	20836695  	-1        	-1        
20836369  	20836695  	-1        	-1        
20836593  	20836695  	-1        	-1        
20836710  	20836695  	-1        	-1        
20837060  	20836695  	-1        	-1        
20837123  	20836695  	-1        	-1        
20959037  	20836695  	-1        	-1        
20961503  	20836695  	-1        	-1        
20966436  	20836695  	-1        	-1        
20966468  	20836695  	-1        	-1        
20966470  	20836695  	-1        	-1        
20966741  	20836695  	-1        	-1        
20966748  	20836695  	-1        	-1        
20975601  	20836695  	-1        	-1        
20975629  	20836695  	20975630  	20975630  
20975630  	20836695  	-1        	-1        
20975636  	20836695  	-1        	-1        
20977525  	20836695  	-1        	-1        
64553446  	64789957  	-1        	-1        
64719454  	64789957  	-1        	-1        
64778306  	64789957  	64789666  	64789666  
64778328  	64789957  	64789666  	64789666  
64778367  	64789957  	64789666  	64789666  
64778653  	64789957  	-1        	-1        
64778681  	64789957  	64780925  	64780925  
64778799  	64789957  	64789666  	64789666  
64780808  	64789957  	64789666  	64789666  
64780815  	64789957  	64789666  	64789666  
64781226  	64789957  	64788865  	64789666  
64781227  	64789957  	64781226  	64789666  
64781581  	64789957  	64789666  	64789666  
64781678  	64789957  	64789666  	64789666  
64781701  	64789957  	64789666  	64789666  
64781704  	64789957  	64789666  	64789666  
64781712  	64789957  	64789666  	64789666  
64781773  	64789957  	64780925  	64780925  
64781774  	64789957  	64789666  	64789666  
64781805  	64789957  	64784093  	64784093  
64781904  	64789957  	64784093  	64784093  
64781907  	64789957  	64789666  	64789666  
64782681  	64789957  	-1        	-1        
64782692  	64789957  	-1        	-1        
64782782  	64789957  	64789666  	64789666  
64782840  	64789957  	64789666  	64789666  
64782842  	64789957  	64789666  	64789666  
64782878  	64789957  	64789666  	64789666  
64782894  	64789957  	64789666  	64789666  
64782937  	64789957  	-1        	-1        
64782939  	64789957  	64788865  	64789666  
64782964  	64789957  	-1        	-1        
64783000  	64789957  	64789666  	64789666  
64783002  	64789957  	64789666  	64789666  
64783238  	64789957  	64789666  	64789666  
64783242  	64789957  	64784093  	64784093  
64783662  	64789957  	64789666  	64789666  
64783770  	64789957  	64789666  	64789666  
64783791  	64789957  	64784093  	64784093  
64783809  	64789957  	64789666  	64789666  
64783810  	64789957  	64789666  	64789666  
64783811  	64789957  	64788865  	64789666  
64783812  	64789957  	64789666  	64789666  
64783813  	64789957  	64789666  	64789666  
64783829  	64789957  	64789666  	64789666  
64783837  	64789957  	64788865  	64789666  
64783888  	64789957  	64789666  	64789666  
64784002  	64789957  	64781805  	64781805  
64784005  	64789957  	64784093  	64784093  
64784010  	64789957  	-1        	-1        
64784012  	64789957  	64784093  	64784093  
64786033  	64789957  	64789666  	64789666  
64786582  	64789957  	-1        	-1        
64786677  	64789957  	-1        	-1        
64786890  	64789957  	64789666  	64789666  
64786996  	64789957  	64789666  	64789666  
64787356  	64789957  	64789666  	64789666  
64787520  	64789957  	64789581  	64789666  
64787740  	64789957  	64789666  	64789666  
64787832  	64789957  	64789666  	64789666  
64787954  	64789957  	64789666  	64789666  
64788043  	64789957  	-1        	-1        
64788303  	64789957  	64789666  	64789666  
64788325  	64789957  	-1        	-1        
64788357  	64789957  	64789666  	64789666  
64788505  	64789957  	-1        	-1        
64788521  	64789957  	64789666  	64789666  
64788542  	64789957  	-1        	-1        
64788837  	64789957  	64789666  	64789666  
64788860  	64789957  	64788865  	64789666  
64788864  	64789957  	64788865  	64789666  
64788865  	64789957  	64789666  	64789666  
64789012  	64789957  	64789666  	64789666  
64789050  	64789957  	-1        	-1        
64789051  	64789957  	-1        	-1        
64789729  	64789957  	-1        	-1        
64789777  	64789957  	-1        	-1        
64789780  	64789957  	64789781  	64789781  
64789781  	64789957  	-1        	-1        
64789782  	64789957  	64789781  	64789781  
64789784  	64789957  	64789781  	64789781  
64789800  	64789957  	-1        	-1        
64789829  	64789957  	-1        	-1        
64789878  	64789957  	-1        	-1        
64789907  	64789957  	-1        	-1        
64789916  	64789957  	-1        	-1        
64789932  	64789957  	-1        	-1        
64789962  	64789957  	-1        	-1        
64870404  	64789957  	64789666  	64789666  
64871366  	64789957  	64789666  	64789666  
64706147  	64831412  	-1        	-1        
64778595  	64831412  	-1        	-1        
64780756  	64831412  	-1        	-1        
64781291  	64831412  	64781292  	64781293  
64781292  	64831412  	64781293  	64781293  
64781293  	64831412  	-1        	-1        
64781295  	64831412  	64781293  	64781293  
64782602  	64831412  	-1        	-1        
64831348  	64831412  	-1        	-1        
64831408  	64831412  	-1        	-1        
64833023  	64831412  	64833024  	64833024  
64833024  	64831412  	-1        	-1        
64835548  	64831412  	-1        	-1        
64835946  	64831412  	-1        	-1        
64836238  	64831412  	-1        	-1        
64836255  	64831412  	-1        	-1        
64838359  	64831412  	-1        	-1        
64840752  	64831412  	-1        	-1        
64841117  	64831412  	-1        	-1        
64870352  	64831412  	-1        	-1        
64870795  	64831412  	-1        	-1        
64870993  	64831412  	-1        	-1        
64871871  	64831412  	-1        	-1        
64871976  	64831412  	-1        	-1        
64871977  	64831412  	-1        	-1        
64872109  	64831412  	-1        	-1        
64872131  	64831412  	-1        	-1        
64873287  	64831412  	64873294  	64873294  
64873294  	64831412  	-1        	-1        
64488342  	64869686  	-1        	-1        
64488346  	64869686  	64488461  	64488461  
64488459  	64869686  	64488461  	64488461  
64488487  	64869686  	64488767  	64488767  
64488553  	64869686  	64488748  	64488767  
64488746  	64869686  	64488748  	64488767  
64488747  	64869686  	64488748  	64488767  
64488748  	64869686  	64488767  	64488767  
64496813  	64869686  	-1        	-1        
64498803  	64869686  	-1        	-1        
64499673  	64869686  	-1        	-1        
64505629  	64869686  	-1        	-1        
64506052  	64869686  	-1        	-1        
64506601  	64869686  	-1        	-1        
64835227  	64869686  	-1        	-1        
64835524  	64869686  	-1        	-1        
64869487  	64869686  	-1        	-1        
64869581  	64869686  	-1        	-1        
64869604  	64869686  	64488767  	64488767  
64869626  	64869686  	64869729  	64869729  
64869724  	64869686  	-1        	-1        
64869729  	64869686  	-1        	-1        
52720928  	52721092  	-1        	-1        
52720946  	52721092  	-1        	-1        
52721015  	52721092  	-1        	-1        
52721021  	52721092  	-1        	-1        
52721031  	52721092  	-1        	-1        
52721050  	52721092  	-1        	-1        
52721076  	52721092  	-1        	-1        
52721079  	52721092  	-1        	-1        
52722628  	52721092  	-1        	-1        
52722634  	52721092  	-1        	-1        
52724068  	52721092  	-1        	-1        
52724539  	52721092  	-1        	-1        
52725145  	52721092  	-1        	-1        
52725159  	52721092  	52725184  	52725184  
52725167  	52721092  	52725168  	52725184  
52725168  	52721092  	52725184  	52725184  
52725184  	52721092  	-1        	-1        
52725187  	52721092  	-1        	-1        
52738860  	52721092  	-1        	-1        
52738863  	52721092  	-1        	-1        
52738864  	52721092  	-1        	-1        
52738867  	52721092  	-1        	-1        
52738874  	52721092  	-1        	-1        
52739232  	52721092  	-1        	-1        
52739235  	52721092  	52739236  	52739236  
52739236  	52721092  	-1        	-1        
52740772  	52721092  	-1        	-1        
52741149  	52721092  	-1        	-1        
52741174  	52721092  	-1        	-1        
52743079  	52721092  	-1        	-1        
52743226  	52721092  	-1        	-1        
52743388  	52721092  	-1        	-1        
52743486  	52721092  	-1        	-1        
52744959  	52721092  	-1        	-1        
52752950  	52721092  	-1        	-1        
26109704  	26111369  	-1        	-1        
26111287  	26111369  	-1        	-1        
26105946  	26112952  	-1        	-1        
26112583  	26112952  	-1        	-1        
26112793  	26112952  	-1        	-1        
26112905  	26112952  	-1        	-1        
26112906  	26112952  	-1        	-1        
26112915  	26112952  	-1        	-1        
26112920  	26112952  	-1        	-1        
26113002  	26112952  	-1        	-1        
26113727  	26112952  	-1        	-1        
26113733  	26112952  	26111625  	26111625  
26113845  	26112952  	-1        	-1        
26113847  	26112952  	-1        	-1        
26113849  	26112952  	-1        	-1        
26113850  	26112952  	-1        	-1        
26113870  	26112952  	-1        	-1        
26222695  	26112952  	-1        	-1        
26222718  	26112952  	-1        	-1        
26222735  	26112952  	-1        	-1        
26225898  	26112952  	-1        	-1        
26225937  	26112952  	-1        	-1        
26225957  	26112952  	-1        	-1        
26152339  	26152588  	26152337  	26152337  
26152365  	26152588  	-1        	-1        
26152487  	26152588  	-1        	-1        
26152543  	26152588  	-1        	-1        
26152556  	26152588  	-1        	-1        
26298821  	26152588  	-1        	-1        
26298829  	26152588  	-1        	-1        
26298963  	26152588  	-1        	-1        
26299114  	26152588  	-1        	-1        
26300620  	26152588  	-1        	-1        
